brand,name,shifterPartNumber,shifterName,shifterBrand,shifterSpeeds,shifterCablePull,shifterType,shifterSide,derailleurPartNumber,derailleurName,derailleurBrand,derailleurDesignSpeeds,derailleurPullRatio,derailleurSupportsMultipleFrontChainrings,cassettePartNumber,cassetteName,cassetteBrand,cassetteSpeeds,cassettePitch,cassetteMinMaxToothAvailable,cassetteMaxToothAvailable,confidence,supported,confidence_too_low,max_chain_angle_too_high,barrel_adjuster_too_low,least_pull_too_low,not_enough_range_on_derailleur,smallest_cassette_too_big_official_max_tooth,smallest_cassette_too_big_unofficial_max_tooth,smallest_cassette_too_big_with_goat_link,smallest_cassette_too_big,maxChainAngle,motionMultiplier
Mixed,SRAM GX 10-Speed shifter/Shimano Tiagra 4600 10-Speed derailleur/10-Speed cassette,SL-GX-A1,GX,SRAM,10,3.0,flat-bar,,RD-4601-SS,Tiagra 4600,Shimano,10,1.67,True,CS-LG300-10,LinkGlide 10-Speed,Shimano,10,4.05,39,48,1.562606302137757e-26,False,True,True,True,False,False,True,,,True,3.7121188873588955,0.807860908093593
Mixed,SRAM GX 10-Speed shifter/Shimano Tiagra 4600 10-Speed derailleur/10-Speed cassette,SL-GX-A1,GX,SRAM,10,3.0,flat-bar,,RD-4601-SS,Tiagra 4600,Shimano,10,1.67,True,CS-HG-500-10,Shimano 10-Speed,Shimano,10,3.96,,34,1.2386503437995152e-30,False,True,True,True,False,False,False,,,False,4.020149655513372,0.7899084434692909
Mixed,SRAM GX 10-Speed shifter/Shimano Tiagra 4600 10-Speed derailleur/10-Speed cassette,SL-GX-A1,GX,SRAM,10,3.0,flat-bar,,RD-4601-SS,Tiagra 4600,Shimano,10,1.67,True,CS-PG-1050-A1,SRAM 10-Speed,SRAM,10,4.05,,36,1.562606302137757e-26,False,True,True,True,False,False,False,,,False,3.4784472062302254,0.807860908093593
Mixed,SRAM GX 10-Speed shifter/Shimano Tiagra 4600 10-Speed derailleur/11-Speed cassette,SL-GX-A1,GX,SRAM,10,3.0,flat-bar,,RD-4601-SS,Tiagra 4600,Shimano,10,1.67,True,sram-11-speed,SRAM 11-speed,SRAM,11,3.72,,51,4.303978079099957e-43,False,True,True,True,True,False,False,,,False,5.497995940629081,0.7420352044711521
Mixed,SRAM GX 10-Speed shifter/Shimano Tiagra 4600 10-Speed derailleur/11-Speed cassette,SL-GX-A1,GX,SRAM,10,3.0,flat-bar,,RD-4601-SS,Tiagra 4600,Shimano,10,1.67,True,shimano-11-speed,Shimano 11-speed,Shimano,11,3.75,,51,2.0537435658991634e-41,False,True,True,True,True,False,False,,,False,5.272550885632709,0.7480193593459195
Mixed,SRAM GX 10-Speed shifter/Shimano Tiagra 4600 10-Speed derailleur/12-Speed cassette,SL-GX-A1,GX,SRAM,10,3.0,flat-bar,,RD-4601-SS,Tiagra 4600,Shimano,10,1.67,True,CS-PG-1210-A1,Eagle 12-Speed,SRAM,12,3.65,50,52,3.8201755111122497e-47,False,True,True,True,True,True,True,,,True,5.781312972767696,0.7280721764300282
Mixed,SRAM GX 10-Speed shifter/Shimano Ultegra 9-Speed derailleur/9-Speed cassette,SL-GX-A1,GX,SRAM,10,3.0,flat-bar,,RD-6500,Ultegra,Shimano,9,1.64,True,CS-LG300-9,LinkGlide 9-Speed,Shimano,9,4.05,36,46,1.6779364554996069e-22,False,True,True,False,False,False,True,,,True,3.0777738573981535,0.827007655821825
Mixed,SRAM GX 10-Speed shifter/Shimano Ultegra 9-Speed derailleur/10-Speed cassette,SL-GX-A1,GX,SRAM,10,3.0,flat-bar,,RD-6500,Ultegra,Shimano,9,1.64,True,generic-10-speed,Generic 10-Speed,Generic,10,3.95,,48,8.189651041096774e-27,False,True,True,False,False,False,False,,,False,3.3841309834596185,0.8065877137027676
Mixed,SRAM GX 10-Speed shifter/Shimano Ultegra 9-Speed derailleur/10-Speed cassette,SL-GX-A1,GX,SRAM,10,3.0,flat-bar,,RD-6500,Ultegra,Shimano,9,1.64,True,CS-LG300-10,LinkGlide 10-Speed,Shimano,10,4.05,39,48,1.6779364554996069e-22,False,True,True,False,False,False,True,,,True,3.10135521492306,0.827007655821825
Mixed,SRAM GX 10-Speed shifter/Shimano Ultegra 9-Speed derailleur/10-Speed cassette,SL-GX-A1,GX,SRAM,10,3.0,flat-bar,,RD-6500,Ultegra,Shimano,9,1.64,True,CS-HG-500-10,Shimano 10-Speed,Shimano,10,3.96,,34,2.304191590771758e-26,False,True,True,False,False,False,False,,,False,3.491166791451035,0.8086297079146734
Mixed,SRAM GX 10-Speed shifter/Shimano Ultegra 9-Speed derailleur/10-Speed cassette,SL-GX-A1,GX,SRAM,10,3.0,flat-bar,,RD-6500,Ultegra,Shimano,9,1.64,True,CS-PG-1050-A1,SRAM 10-Speed,SRAM,10,4.05,,36,1.6779364554996069e-22,False,True,True,False,False,False,False,,,False,2.9393235673436373,0.827007655821825
Mixed,SRAM GX 10-Speed shifter/Shimano Ultegra 9-Speed derailleur/11-Speed cassette,SL-GX-A1,GX,SRAM,10,3.0,flat-bar,,RD-6500,Ultegra,Shimano,9,1.64,True,sram-11-speed,SRAM 11-speed,SRAM,11,3.72,,51,2.941059051882173e-38,False,True,True,False,False,False,False,,,False,4.452240757985894,0.7596218468289356
Mixed,SRAM GX 10-Speed shifter/Shimano Ultegra 9-Speed derailleur/11-Speed cassette,SL-GX-A1,GX,SRAM,10,3.0,flat-bar,,RD-6500,Ultegra,Shimano,9,1.64,True,shimano-11-speed,Shimano 11-speed,Shimano,11,3.75,,51,1.2085308855554396e-36,False,True,True,False,False,False,False,,,False,4.314090883893539,0.7657478294646528
Mixed,SRAM GX 10-Speed shifter/Shimano Ultegra 9-Speed derailleur/12-Speed cassette,SL-GX-A1,GX,SRAM,10,3.0,flat-bar,,RD-6500,Ultegra,Shimano,9,1.64,True,CS-PG-1210-A1,Eagle 12-Speed,SRAM,12,3.65,50,52,3.646067514393849e-42,False,True,True,False,False,False,True,,,True,4.649430193432838,0.7453278873455954
Mixed,SRAM GX 10-Speed shifter/Shimano Ultegra RX 11-Speed derailleur/9-Speed cassette,SL-GX-A1,GX,SRAM,10,3.0,flat-bar,,RD-RX800,Ultegra RX,Shimano,11,1.51,True,CS-LG300-9,LinkGlide 9-Speed,Shimano,9,4.05,36,46,1.3848969400198355e-10,False,True,True,False,False,False,True,,,True,2.2130697933626458,0.8961091051857291
Mixed,SRAM GX 10-Speed shifter/Shimano Ultegra RX 11-Speed derailleur/10-Speed cassette,SL-GX-A1,GX,SRAM,10,3.0,flat-bar,,RD-RX800,Ultegra RX,Shimano,11,1.51,True,generic-10-speed,Generic 10-Speed,Generic,10,3.95,,48,8.325815234840664e-14,False,True,True,False,False,False,False,,,False,2.7634155480773788,0.8739829544404025
Mixed,SRAM GX 10-Speed shifter/Shimano Ultegra RX 11-Speed derailleur/10-Speed cassette,SL-GX-A1,GX,SRAM,10,3.0,flat-bar,,RD-RX800,Ultegra RX,Shimano,11,1.51,True,CS-LG300-10,LinkGlide 10-Speed,Shimano,10,4.05,39,48,1.3848969400198355e-10,False,True,True,False,False,False,True,,,True,2.4997146634223952,0.8961091051857291
Mixed,SRAM GX 10-Speed shifter/Shimano Ultegra RX 11-Speed derailleur/10-Speed cassette,SL-GX-A1,GX,SRAM,10,3.0,flat-bar,,RD-RX800,Ultegra RX,Shimano,11,1.51,True,CS-HG-500-10,Shimano 10-Speed,Shimano,10,3.96,,34,1.8343546340288115e-13,False,True,True,False,False,False,False,,,False,2.894018650626934,0.8761955695149352
Mixed,SRAM GX 10-Speed shifter/Shimano Ultegra RX 11-Speed derailleur/10-Speed cassette,SL-GX-A1,GX,SRAM,10,3.0,flat-bar,,RD-RX800,Ultegra RX,Shimano,11,1.51,True,CS-PG-1050-A1,SRAM 10-Speed,SRAM,10,4.05,,36,1.3848969400198355e-10,False,True,True,False,False,False,False,,,False,2.254994862814159,0.8961091051857291
Mixed,SRAM GX 10-Speed shifter/Shimano Ultegra RX 11-Speed derailleur/11-Speed cassette,SL-GX-A1,GX,SRAM,10,3.0,flat-bar,,RD-RX800,Ultegra RX,Shimano,11,1.51,True,sram-11-speed,SRAM 11-speed,SRAM,11,3.72,,51,2.687461194309886e-23,False,True,True,False,False,False,False,,,False,3.8879949135215135,0.8230928077261512
Mixed,SRAM GX 10-Speed shifter/Shimano Ultegra RX 11-Speed derailleur/11-Speed cassette,SL-GX-A1,GX,SRAM,10,3.0,flat-bar,,RD-RX800,Ultegra RX,Shimano,11,1.51,True,shimano-11-speed,Shimano 11-speed,Shimano,11,3.75,,51,5.879422073179712e-22,False,True,True,False,False,False,False,,,False,3.7345373913343565,0.8297306529497492
Mixed,SRAM GX 10-Speed shifter/Shimano Ultegra RX 11-Speed derailleur/12-Speed cassette,SL-GX-A1,GX,SRAM,10,3.0,flat-bar,,RD-RX800,Ultegra RX,Shimano,11,1.51,True,CS-PG-1210-A1,Eagle 12-Speed,SRAM,12,3.65,50,52,1.3723634712762012e-26,False,True,True,False,False,False,True,,,True,4.143260625548964,0.8076045022044225
SRAM,SRAM GX 10-Speed shifter/Apex 1 11-Speed derailleur/9-Speed cassette,SL-GX-A1,GX,SRAM,10,3.0,flat-bar,,RD-APX-1-A1,Apex 1,SRAM,11,1.22,False,CS-LG300-9,LinkGlide 9-Speed,Shimano,9,4.05,36,46,0.0005818175312166461,False,True,False,False,False,False,False,,,False,1.0291106753321353,1.1043203564510198
SRAM,SRAM GX 10-Speed shifter/Apex 1 11-Speed derailleur/10-Speed cassette,SL-GX-A1,GX,SRAM,10,3.0,flat-bar,,RD-APX-1-A1,Apex 1,SRAM,11,1.22,False,generic-10-speed,Generic 10-Speed,Generic,10,3.95,,48,0.031632615779240814,False,True,False,False,False,False,False,,,False,0.745518659141544,1.0770531871559328
SRAM,SRAM GX 10-Speed shifter/Apex 1 11-Speed derailleur/10-Speed cassette,SL-GX-A1,GX,SRAM,10,3.0,flat-bar,,RD-APX-1-A1,Apex 1,SRAM,11,1.22,False,CS-LG300-10,LinkGlide 10-Speed,Shimano,10,4.05,39,48,0.0005818175312166461,False,True,True,False,False,False,False,,,False,1.3559029490339538,1.1043203564510198
SRAM,SRAM GX 10-Speed shifter/Apex 1 11-Speed derailleur/10-Speed cassette,SL-GX-A1,GX,SRAM,10,3.0,flat-bar,,RD-APX-1-A1,Apex 1,SRAM,11,1.22,False,CS-HG-500-10,Shimano 10-Speed,Shimano,10,3.96,,34,0.022719700017651813,False,True,False,False,False,False,False,,,False,0.7311892173999609,1.0797799040854414
SRAM,SRAM GX 10-Speed shifter/Apex 1 11-Speed derailleur/10-Speed cassette,SL-GX-A1,GX,SRAM,10,3.0,flat-bar,,RD-APX-1-A1,Apex 1,SRAM,11,1.22,False,CS-PG-1050-A1,SRAM 10-Speed,SRAM,10,4.05,,36,0.0005818175312166461,False,True,True,False,False,False,False,,,False,1.3344012337471085,1.1043203564510198
SRAM,SRAM GX 10-Speed shifter/Apex 1 11-Speed derailleur/11-Speed cassette,SL-GX-A1,GX,SRAM,10,3.0,flat-bar,,RD-APX-1-A1,Apex 1,SRAM,11,1.22,False,sram-11-speed,SRAM 11-speed,SRAM,11,3.72,,51,0.4121504694367126,False,False,False,False,False,False,False,,,False,0.0,1.014338697777233
SRAM,SRAM GX 10-Speed shifter/Apex 1 11-Speed derailleur/11-Speed cassette,SL-GX-A1,GX,SRAM,10,3.0,flat-bar,,RD-APX-1-A1,Apex 1,SRAM,11,1.22,False,shimano-11-speed,Shimano 11-speed,Shimano,11,3.75,,51,0.6651336849897578,False,False,False,False,False,False,False,,,False,0.05829153325447507,1.022518848565759
SRAM,SRAM GX 10-Speed shifter/Apex 1 11-Speed derailleur/12-Speed cassette,SL-GX-A1,GX,SRAM,10,3.0,flat-bar,,RD-APX-1-A1,Apex 1,SRAM,11,1.22,False,CS-PG-1210-A1,Eagle 12-Speed,SRAM,12,3.65,50,52,0.08475014274879952,False,False,False,False,False,False,True,,,True,0.0,0.995251679270672
SRAM,SRAM GX 10-Speed shifter/GX 10-Speed derailleur/9-Speed cassette,SL-GX-A1,GX,SRAM,10,3.0,flat-bar,,RD-GX-T21-A1,GX,SRAM,10,1.33,True,CS-LG300-9,LinkGlide 9-Speed,Shimano,9,4.05,36,46,0.4777744043040202,False,False,False,False,False,False,False,False,,False,0.19194188769990378,1.0166669566864963
SRAM,SRAM GX 10-Speed group,SL-GX-A1,GX,SRAM,10,3.0,flat-bar,,RD-GX-T21-A1,GX,SRAM,10,1.33,True,generic-10-speed,Generic 10-Speed,Generic,10,3.95,,48,0.05764986588505487,False,False,False,False,False,False,False,,,False,0.0,0.9915640688670767
SRAM,SRAM GX 10-Speed group,SL-GX-A1,GX,SRAM,10,3.0,flat-bar,,RD-GX-T21-A1,GX,SRAM,10,1.33,True,CS-LG300-10,LinkGlide 10-Speed,Shimano,10,4.05,39,48,0.4777744043040202,False,False,False,False,False,False,True,False,,False,0.166583058612762,1.0166669566864963
SRAM,SRAM GX 10-Speed group,SL-GX-A1,GX,SRAM,10,3.0,flat-bar,,RD-GX-T21-A1,GX,SRAM,10,1.33,True,CS-HG-500-10,Shimano 10-Speed,Shimano,10,3.96,,34,0.07515708323449721,False,False,False,False,False,False,False,,,False,0.0,0.9940743576490185
SRAM,SRAM GX 10-Speed group,SL-GX-A1,GX,SRAM,10,3.0,flat-bar,,RD-GX-T21-A1,GX,SRAM,10,1.33,True,CS-PG-1050-A1,SRAM 10-Speed,SRAM,10,4.05,,36,0.4777744043040202,True,False,False,False,False,False,False,,,False,0.16731396068646562,1.0166669566864963
SRAM,SRAM GX 10-Speed shifter/GX 10-Speed derailleur/11-Speed cassette,SL-GX-A1,GX,SRAM,10,3.0,flat-bar,,RD-GX-T21-A1,GX,SRAM,10,1.33,True,sram-11-speed,SRAM 11-speed,SRAM,11,3.72,,51,3.6246739629335866e-06,False,True,False,False,False,False,False,,,False,0.8835197799695846,0.9338274268824115
SRAM,SRAM GX 10-Speed shifter/GX 10-Speed derailleur/11-Speed cassette,SL-GX-A1,GX,SRAM,10,3.0,flat-bar,,RD-GX-T21-A1,GX,SRAM,10,1.33,True,shimano-11-speed,Shimano 11-speed,Shimano,11,3.75,,51,1.9089767049543958e-05,False,True,False,False,False,False,False,,,False,0.7326371397954538,0.9413582932282373
SRAM,SRAM GX 10-Speed shifter/GX 10-Speed derailleur/12-Speed cassette,SL-GX-A1,GX,SRAM,10,3.0,flat-bar,,RD-GX-T21-A1,GX,SRAM,10,1.33,True,CS-PG-1210-A1,Eagle 12-Speed,SRAM,12,3.65,50,52,4.6619639088265324e-08,False,True,False,False,False,False,True,True,,True,1.137726885118284,0.9162554054088177
SRAM,SRAM GX 10-Speed shifter/SX 12-Speed derailleur/9-Speed cassette,SL-GX-A1,GX,SRAM,10,3.0,flat-bar,,RD-SX-1-B1,SX,SRAM,12,1.08,False,CS-LG300-9,LinkGlide 9-Speed,Shimano,9,4.05,36,46,1.7349561143985327e-26,False,True,True,False,False,False,False,,,False,2.1658748649977384,1.2552547759970631
SRAM,SRAM GX 10-Speed shifter/SX 12-Speed derailleur/10-Speed cassette,SL-GX-A1,GX,SRAM,10,3.0,flat-bar,,RD-SX-1-B1,SX,SRAM,12,1.08,False,generic-10-speed,Generic 10-Speed,Generic,10,3.95,,48,3.812746759993342e-20,False,True,True,False,False,False,False,,,False,2.088597350747827,1.224260830910716
SRAM,SRAM GX 10-Speed shifter/SX 12-Speed derailleur/10-Speed cassette,SL-GX-A1,GX,SRAM,10,3.0,flat-bar,,RD-SX-1-B1,SX,SRAM,12,1.08,False,CS-LG300-10,LinkGlide 10-Speed,Shimano,10,4.05,39,48,1.7349561143985327e-26,False,True,True,False,False,False,False,,,False,2.5675637882635822,1.2552547759970631
SRAM,SRAM GX 10-Speed shifter/SX 12-Speed derailleur/10-Speed cassette,SL-GX-A1,GX,SRAM,10,3.0,flat-bar,,RD-SX-1-B1,SX,SRAM,12,1.08,False,CS-HG-500-10,Shimano 10-Speed,Shimano,10,3.96,,34,9.743099432989822e-21,False,True,True,False,False,False,False,,,False,2.0522977898459374,1.2273602254193505
SRAM,SRAM GX 10-Speed shifter/SX 12-Speed derailleur/10-Speed cassette,SL-GX-A1,GX,SRAM,10,3.0,flat-bar,,RD-SX-1-B1,SX,SRAM,12,1.08,False,CS-PG-1050-A1,SRAM 10-Speed,SRAM,10,4.05,,36,1.7349561143985327e-26,False,True,True,False,False,False,False,,,False,2.5543169576416656,1.2552547759970631
SRAM,SRAM GX 10-Speed shifter/SX 12-Speed derailleur/11-Speed cassette,SL-GX-A1,GX,SRAM,10,3.0,flat-bar,,RD-SX-1-B1,SX,SRAM,12,1.08,False,sram-11-speed,SRAM 11-speed,SRAM,11,3.72,,51,9.277631310879038e-09,False,True,True,False,False,False,False,,,False,1.3076272351320737,1.1529747572121174
SRAM,SRAM GX 10-Speed shifter/SX 12-Speed derailleur/11-Speed cassette,SL-GX-A1,GX,SRAM,10,3.0,flat-bar,,RD-SX-1-B1,SX,SRAM,12,1.08,False,shimano-11-speed,Shimano 11-speed,Shimano,11,3.75,,51,6.263884617248266e-10,False,True,True,False,False,False,False,,,False,1.40898781148934,1.1622729407380215
SRAM,SRAM GX 10-Speed shifter/SX 12-Speed derailleur/12-Speed cassette,SL-GX-A1,GX,SRAM,10,3.0,flat-bar,,RD-SX-1-B1,SX,SRAM,12,1.08,False,CS-PG-1210-A1,Eagle 12-Speed,SRAM,12,3.65,50,52,2.4020246642794384e-06,False,True,False,False,False,False,False,,,False,1.1408551552483226,1.1312789956516742
Mixed,SRAM SX 12-Speed shifter/Campagnolo Ekar 13-Speed derailleur/9-Speed cassette,SL-SX-1-A1,SX,SRAM,12,3.25,flat-bar,,RD21-EK13,Ekar,Campagnolo,13,1.28,False,CS-LG300-9,LinkGlide 9-Speed,Shimano,9,4.05,36,46,0.005644255093103682,False,True,False,False,False,False,False,,,False,0.2211526076542532,0.9732002492124083
Mixed,SRAM SX 12-Speed shifter/Campagnolo Ekar 13-Speed derailleur/10-Speed cassette,SL-SX-1-A1,SX,SRAM,12,3.25,flat-bar,,RD21-EK13,Ekar,Campagnolo,13,1.28,False,generic-10-speed,Generic 10-Speed,Generic,10,3.95,,48,9.406376864888754e-05,False,True,False,False,False,False,False,,,False,0.32491559636346695,0.9491706134293859
Mixed,SRAM SX 12-Speed shifter/Campagnolo Ekar 13-Speed derailleur/10-Speed cassette,SL-SX-1-A1,SX,SRAM,12,3.25,flat-bar,,RD21-EK13,Ekar,Campagnolo,13,1.28,False,CS-LG300-10,LinkGlide 10-Speed,Shimano,10,4.05,39,48,0.005644255093103682,False,True,False,False,False,False,False,,,False,0.22693752031370057,0.9732002492124083
Mixed,SRAM SX 12-Speed shifter/Campagnolo Ekar 13-Speed derailleur/10-Speed cassette,SL-SX-1-A1,SX,SRAM,12,3.25,flat-bar,,RD21-EK13,Ekar,Campagnolo,13,1.28,False,CS-HG-500-10,Shimano 10-Speed,Shimano,10,3.96,,34,0.0001496497928881172,False,True,False,False,False,False,False,,,False,0.4156326222924893,0.9515735770076882
Mixed,SRAM SX 12-Speed shifter/Campagnolo Ekar 13-Speed derailleur/10-Speed cassette,SL-SX-1-A1,SX,SRAM,12,3.25,flat-bar,,RD21-EK13,Ekar,Campagnolo,13,1.28,False,CS-PG-1050-A1,SRAM 10-Speed,SRAM,10,4.05,,36,0.005644255093103682,False,True,False,False,False,False,False,,,False,0.2426107249206126,0.9732002492124083
Mixed,SRAM SX 12-Speed shifter/Campagnolo Ekar 13-Speed derailleur/11-Speed cassette,SL-SX-1-A1,SX,SRAM,12,3.25,flat-bar,,RD21-EK13,Ekar,Campagnolo,13,1.28,False,sram-11-speed,SRAM 11-speed,SRAM,11,3.72,,51,6.936869503215249e-11,False,True,False,False,False,False,False,,,False,1.088250309227706,0.8939024511284344
Mixed,SRAM SX 12-Speed shifter/Campagnolo Ekar 13-Speed derailleur/11-Speed cassette,SL-SX-1-A1,SX,SRAM,12,3.25,flat-bar,,RD21-EK13,Ekar,Campagnolo,13,1.28,False,shimano-11-speed,Shimano 11-speed,Shimano,11,3.75,,51,6.380984475738136e-10,False,True,False,False,False,False,False,,,False,0.9608641040793379,0.9011113418633411
Mixed,SRAM SX 12-Speed shifter/Campagnolo Ekar 13-Speed derailleur/12-Speed cassette,SL-SX-1-A1,SX,SRAM,12,3.25,flat-bar,,RD21-EK13,Ekar,Campagnolo,13,1.28,False,CS-PG-1210-A1,Eagle 12-Speed,SRAM,12,3.65,50,52,2.5095321742236295e-13,False,True,True,False,False,False,True,,,True,1.2997286923819766,0.8770817060803187
Mixed,SRAM SX 12-Speed shifter/Shimano 105 11-Speed derailleur/9-Speed cassette,SL-SX-1-A1,SX,SRAM,12,3.25,flat-bar,,RD-5800,105,Shimano,11,1.45,True,CS-LG300-9,LinkGlide 9-Speed,Shimano,9,4.05,36,46,6.403598089734404e-16,False,True,True,False,False,False,True,,,True,2.270616251650149,0.8608595249555339
Mixed,SRAM SX 12-Speed shifter/Shimano 105 11-Speed derailleur/10-Speed cassette,SL-SX-1-A1,SX,SRAM,12,3.25,flat-bar,,RD-5800,105,Shimano,11,1.45,True,generic-10-speed,Generic 10-Speed,Generic,10,3.95,,48,4.8296091235689106e-20,False,True,True,False,False,False,False,,,False,2.998624081505526,0.8396037342158912
Mixed,SRAM SX 12-Speed shifter/Shimano 105 11-Speed derailleur/10-Speed cassette,SL-SX-1-A1,SX,SRAM,12,3.25,flat-bar,,RD-5800,105,Shimano,11,1.45,True,CS-LG300-10,LinkGlide 10-Speed,Shimano,10,4.05,39,48,6.403598089734404e-16,False,True,True,False,False,False,True,,,True,2.70932976591882,0.8608595249555339
Mixed,SRAM SX 12-Speed shifter/Shimano 105 11-Speed derailleur/10-Speed cassette,SL-SX-1-A1,SX,SRAM,12,3.25,flat-bar,,RD-5800,105,Shimano,11,1.45,True,CS-HG-500-10,Shimano 10-Speed,Shimano,10,3.96,,34,1.212901317495163e-19,False,True,True,False,False,False,False,,,False,3.1341124761462122,0.8417293132898553
Mixed,SRAM SX 12-Speed shifter/Shimano 105 11-Speed derailleur/10-Speed cassette,SL-SX-1-A1,SX,SRAM,12,3.25,flat-bar,,RD-5800,105,Shimano,11,1.45,True,CS-PG-1050-A1,SRAM 10-Speed,SRAM,10,4.05,,36,6.403598089734404e-16,False,True,True,False,False,False,False,,,False,2.4653075376607054,0.8608595249555339
Mixed,SRAM SX 12-Speed shifter/Shimano 105 11-Speed derailleur/11-Speed cassette,SL-SX-1-A1,SX,SRAM,12,3.25,flat-bar,,RD-5800,105,Shimano,11,1.45,True,sram-11-speed,SRAM 11-speed,SRAM,11,3.72,,51,1.9229530611097526e-30,False,True,True,False,False,False,False,,,False,5.098382373147609,0.7907154155147127
Mixed,SRAM SX 12-Speed shifter/Shimano 105 11-Speed derailleur/11-Speed cassette,SL-SX-1-A1,SX,SRAM,12,3.25,flat-bar,,RD-5800,105,Shimano,11,1.45,True,shimano-11-speed,Shimano 11-speed,Shimano,11,3.75,,51,5.905942550048826e-29,False,True,True,False,False,False,False,,,False,4.912179002307761,0.7970921527366055
Mixed,SRAM SX 12-Speed shifter/Shimano 105 11-Speed derailleur/12-Speed cassette,SL-SX-1-A1,SX,SRAM,12,3.25,flat-bar,,RD-5800,105,Shimano,11,1.45,True,CS-PG-1210-A1,Eagle 12-Speed,SRAM,12,3.65,50,52,4.578557428840918e-34,False,True,True,False,False,False,True,,,True,6.427914046137378,0.7758363619969627
Mixed,SRAM SX 12-Speed shifter/Shimano CUES 10-Speed derailleur/9-Speed cassette,SL-SX-1-A1,SX,SRAM,12,3.25,flat-bar,,RD-U6020-10,CUES,Shimano,10,1.06,True,CS-LG300-9,LinkGlide 9-Speed,Shimano,9,4.05,36,46,2.9265627447669586e-12,False,True,True,False,False,False,False,,,False,2.6762548910548465,1.1791191494929332
Mixed,SRAM SX 12-Speed shifter/Shimano CUES 10-Speed derailleur/10-Speed cassette,SL-SX-1-A1,SX,SRAM,12,3.25,flat-bar,,RD-U6020-10,CUES,Shimano,10,1.06,True,generic-10-speed,Generic 10-Speed,Generic,10,3.95,,48,2.1087057212524084e-08,False,True,True,False,False,False,False,,,False,2.5199782242349573,1.1500050964190336
Mixed,SRAM SX 12-Speed shifter/Shimano CUES 10-Speed derailleur/10-Speed cassette,SL-SX-1-A1,SX,SRAM,12,3.25,flat-bar,,RD-U6020-10,CUES,Shimano,10,1.06,True,CS-LG300-10,LinkGlide 10-Speed,Shimano,10,4.05,39,48,2.9265627447669586e-12,False,True,True,False,False,False,False,,,False,3.1959726720739705,1.1791191494929332
Mixed,SRAM SX 12-Speed shifter/Shimano CUES 10-Speed derailleur/10-Speed cassette,SL-SX-1-A1,SX,SRAM,12,3.25,flat-bar,,RD-U6020-10,CUES,Shimano,10,1.06,True,CS-HG-500-10,Shimano 10-Speed,Shimano,10,3.96,,34,9.430016582194277e-09,False,True,True,False,False,False,False,,,False,2.4816015431992775,1.1529165017264236
Mixed,SRAM SX 12-Speed shifter/Shimano CUES 10-Speed derailleur/10-Speed cassette,SL-SX-1-A1,SX,SRAM,12,3.25,flat-bar,,RD-U6020-10,CUES,Shimano,10,1.06,True,CS-PG-1050-A1,SRAM 10-Speed,SRAM,10,4.05,,36,2.9265627447669586e-12,False,True,True,False,False,False,False,,,False,3.174834854910813,1.1791191494929332
Mixed,SRAM SX 12-Speed shifter/Shimano CUES 10-Speed derailleur/11-Speed cassette,SL-SX-1-A1,SX,SRAM,12,3.25,flat-bar,,RD-U6020-10,CUES,Shimano,10,1.06,True,sram-11-speed,SRAM 11-speed,SRAM,11,3.72,,51,0.014991187196371956,False,True,True,False,False,False,False,,,False,1.5806368022471862,1.0830427743490647
Mixed,SRAM SX 12-Speed shifter/Shimano CUES 10-Speed derailleur/11-Speed cassette,SL-SX-1-A1,SX,SRAM,12,3.25,flat-bar,,RD-U6020-10,CUES,Shimano,10,1.06,True,shimano-11-speed,Shimano 11-speed,Shimano,11,3.75,,51,0.004425798523777221,False,True,True,False,False,False,False,,,False,1.745762835828065,1.0917769902712344
Mixed,SRAM SX 12-Speed shifter/Shimano CUES 10-Speed derailleur/12-Speed cassette,SL-SX-1-A1,SX,SRAM,12,3.25,flat-bar,,RD-U6020-10,CUES,Shimano,10,1.06,True,CS-PG-1210-A1,Eagle 12-Speed,SRAM,12,3.65,50,52,0.1421763704555616,False,False,True,False,False,False,True,,,True,1.2896350488381654,1.0626629371973348
Mixed,SRAM SX 12-Speed shifter/Shimano CUES 9-Speed derailleur/9-Speed cassette,SL-SX-1-A1,SX,SRAM,12,3.25,flat-bar,,RD-U4020,CUES,Shimano,9,1.11,True,CS-LG300-9,LinkGlide 9-Speed,Shimano,9,4.05,36,46,2.6078008244653604e-05,False,True,True,False,False,False,False,,,False,2.0377884406331797,1.1204853260750551
Mixed,SRAM SX 12-Speed shifter/Shimano CUES 9-Speed derailleur/10-Speed cassette,SL-SX-1-A1,SX,SRAM,12,3.25,flat-bar,,RD-U4020,CUES,Shimano,9,1.11,True,generic-10-speed,Generic 10-Speed,Generic,10,3.95,,48,0.003786323827203064,False,True,True,False,False,False,False,,,False,1.625299526615883,1.0928190217275229
Mixed,SRAM SX 12-Speed shifter/Shimano CUES 9-Speed derailleur/10-Speed cassette,SL-SX-1-A1,SX,SRAM,12,3.25,flat-bar,,RD-U4020,CUES,Shimano,9,1.11,True,CS-LG300-10,LinkGlide 10-Speed,Shimano,10,4.05,39,48,2.6078008244653604e-05,False,True,True,False,False,False,True,,,True,2.3283221682226327,1.1204853260750551
