brand,name,shifterPartNumber,shifterName,shifterBrand,shifterSpeeds,shifterCablePull,shifterType,shifterSide,derailleurPartNumber,derailleurName,derailleurBrand,derailleurDesignSpeeds,derailleurPullRatio,derailleurSupportsMultipleFrontChainrings,cassettePartNumber,cassetteName,cassetteBrand,cassetteSpeeds,cassettePitch,cassetteMinMaxToothAvailable,cassetteMaxToothAvailable,confidence,supported,confidence_too_low,max_chain_angle_too_high,barrel_adjuster_too_low,least_pull_too_low,not_enough_range_on_derailleur,smallest_cassette_too_big_official_max_tooth,smallest_cassette_too_big_unofficial_max_tooth,smallest_cassette_too_big_with_goat_link,smallest_cassette_too_big,maxChainAngle,motionMultiplier,numberOfShiftsMatchesCogs,moreCogsThanShifts,failedAnyCriteria
Shimano,Shimano Ultegra 11-Speed shifter/105 11-Speed derailleur/12-Speed cassette,ST-RS685-R,Ultegra,Shimano,11,2.49,drop-bar,right,RD-5800,105,Shimano,11,1.45,True,CS-PG-1210-A1,Eagle 12-Speed,SRAM,12,3.65,50,52,0.3228547652292779,False,False,False,False,False,False,True,,,True,0.0,1.0094335092638942,False,True,True
Shimano,Shimano Ultegra 11-Speed shifter/CUES 10-Speed derailleur/9-Speed cassette,ST-RS685-R,Ultegra,Shimano,11,2.49,drop-bar,right,RD-U6020-10,CUES,Shimano,10,1.06,True,CS-LG300-9,LinkGlide 9-Speed,Shimano,9,4.05,36,46,9.241200584170756e-70,False,True,True,False,False,False,False,,,False,5.300606328870977,1.5341410111911842,False,False,True
Shimano,Shimano Ultegra 11-Speed shifter/CUES 10-Speed derailleur/10-Speed cassette,ST-RS685-R,Ultegra,Shimano,11,2.49,drop-bar,right,RD-U6020-10,CUES,Shimano,10,1.06,True,generic-10-speed,Generic 10-Speed,Generic,10,3.95,,48,7.656783619422448e-60,False,True,True,False,False,False,False,,,False,5.560029763688761,1.4962609862235006,False,False,True
Shimano,Shimano Ultegra 11-Speed shifter/CUES 10-Speed derailleur/10-Speed cassette,ST-RS685-R,Ultegra,Shimano,11,2.49,drop-bar,right,RD-U6020-10,CUES,Shimano,10,1.06,True,CS-LG300-10,LinkGlide 10-Speed,Shimano,10,4.05,39,48,9.241200584170756e-70,False,True,True,False,False,False,False,,,False,6.227332130110841,1.5341410111911842,False,False,True
Shimano,Shimano Ultegra 11-Speed shifter/CUES 10-Speed derailleur/10-Speed cassette,ST-RS685-R,Ultegra,Shimano,11,2.49,drop-bar,right,RD-U6020-10,CUES,Shimano,10,1.06,True,CS-HG-500-10,Shimano 10-Speed,Shimano,10,3.96,,34,8.459562045651757e-61,False,True,True,False,False,False,False,,,False,5.531453319077329,1.500048988720269,False,False,True
Shimano,Shimano Ultegra 11-Speed shifter/CUES 10-Speed derailleur/10-Speed cassette,ST-RS685-R,Ultegra,Shimano,11,2.49,drop-bar,right,RD-U6020-10,CUES,Shimano,10,1.06,True,CS-PG-1050-A1,SRAM 10-Speed,SRAM,10,4.05,,36,9.241200584170756e-70,False,True,True,False,False,False,False,,,False,6.2069419791298115,1.5341410111911842,False,False,True
Shimano,Shimano Ultegra 11-Speed shifter/CUES 10-Speed derailleur/11-Speed cassette,ST-RS685-R,Ultegra,Shimano,11,2.49,drop-bar,right,RD-U6020-10,CUES,Shimano,10,1.06,True,sram-11-speed,SRAM 11-speed,SRAM,11,3.72,,51,5.4301815017163036e-40,False,True,True,False,False,False,False,,,False,5.461298259094664,1.4091369287978284,True,False,True
Shimano,Shimano Ultegra 11-Speed shifter/CUES 10-Speed derailleur/11-Speed cassette,ST-RS685-R,Ultegra,Shimano,11,2.49,drop-bar,right,RD-U6020-10,CUES,Shimano,10,1.06,True,shimano-11-speed,Shimano 11-speed,Shimano,11,3.75,,51,2.396120664492604e-42,False,True,True,False,False,False,False,,,False,5.629343886998171,1.4205009362881336,True,False,True
Shimano,Shimano Ultegra 11-Speed shifter/CUES 10-Speed derailleur/12-Speed cassette,ST-RS685-R,Ultegra,Shimano,11,2.49,drop-bar,right,RD-U6020-10,CUES,Shimano,10,1.06,True,CS-PG-1210-A1,Eagle 12-Speed,SRAM,12,3.65,50,52,9.075716059749654e-35,False,True,True,False,False,False,True,,,True,5.043596987445053,1.38262091132045,False,True,True
Shimano,Shimano Ultegra 11-Speed shifter/CUES 9-Speed derailleur/9-Speed cassette,ST-RS685-R,Ultegra,Shimano,11,2.49,drop-bar,right,RD-U4020,CUES,Shimano,9,1.11,True,CS-LG300-9,LinkGlide 9-Speed,Shimano,9,4.05,36,46,1.3919434909142407e-50,False,True,True,False,False,False,False,,,False,4.786394220590585,1.457853086271135,False,False,True
Shimano,Shimano Ultegra 11-Speed shifter/CUES 9-Speed derailleur/10-Speed cassette,ST-RS685-R,Ultegra,Shimano,11,2.49,drop-bar,right,RD-U4020,CUES,Shimano,9,1.11,True,generic-10-speed,Generic 10-Speed,Generic,10,3.95,,48,1.2411582353555508e-42,False,True,True,False,False,False,False,,,False,5.077544982131834,1.4218567137706133,False,False,True
Shimano,Shimano Ultegra 11-Speed shifter/CUES 9-Speed derailleur/10-Speed cassette,ST-RS685-R,Ultegra,Shimano,11,2.49,drop-bar,right,RD-U4020,CUES,Shimano,9,1.11,True,CS-LG300-10,LinkGlide 10-Speed,Shimano,10,4.05,39,48,1.3919434909142407e-50,False,True,True,False,False,False,True,,,True,5.763874402994265,1.457853086271135,False,False,True
Shimano,Shimano Ultegra 11-Speed shifter/CUES 9-Speed derailleur/10-Speed cassette,ST-RS685-R,Ultegra,Shimano,11,2.49,drop-bar,right,RD-U4020,CUES,Shimano,9,1.11,True,CS-HG-500-10,Shimano 10-Speed,Shimano,10,3.96,,34,2.1403660257773876e-43,False,True,True,False,False,False,False,,,False,5.041607953075821,1.4254563510206655,False,False,True
Shimano,Shimano Ultegra 11-Speed shifter/CUES 9-Speed derailleur/10-Speed cassette,ST-RS685-R,Ultegra,Shimano,11,2.49,drop-bar,right,RD-U4020,CUES,Shimano,9,1.11,True,CS-PG-1050-A1,SRAM 10-Speed,SRAM,10,4.05,,36,1.3919434909142407e-50,False,True,True,False,False,False,False,,,False,5.743560257204032,1.457853086271135,False,False,True
Shimano,Shimano Ultegra 11-Speed shifter/CUES 9-Speed derailleur/11-Speed cassette,ST-RS685-R,Ultegra,Shimano,11,2.49,drop-bar,right,RD-U4020,CUES,Shimano,9,1.11,True,sram-11-speed,SRAM 11-speed,SRAM,11,3.72,,51,5.125527430420738e-27,False,True,True,False,False,False,False,,,False,4.562712495343839,1.3390650570194131,True,False,True
Shimano,Shimano Ultegra 11-Speed shifter/CUES 9-Speed derailleur/11-Speed cassette,ST-RS685-R,Ultegra,Shimano,11,2.49,drop-bar,right,RD-U4020,CUES,Shimano,9,1.11,True,shimano-11-speed,Shimano 11-speed,Shimano,11,3.75,,51,7.649883692563152e-29,False,True,True,False,False,False,False,,,False,4.724604976987872,1.3498639687695695,True,False,True
Shimano,Shimano Ultegra 11-Speed shifter/CUES 9-Speed derailleur/12-Speed cassette,ST-RS685-R,Ultegra,Shimano,11,2.49,drop-bar,right,RD-U4020,CUES,Shimano,9,1.11,True,CS-PG-1210-A1,Eagle 12-Speed,SRAM,12,3.65,50,52,5.310112282431421e-23,False,True,True,False,False,False,True,,,True,4.150391756520542,1.3138675962690476,False,True,True
Shimano,Shimano Ultegra 11-Speed shifter/Deore 11-Speed derailleur/9-Speed cassette,ST-RS685-R,Ultegra,Shimano,11,2.49,drop-bar,right,RD-M4120,Deore,Shimano,11,1.07,True,CS-LG300-9,LinkGlide 9-Speed,Shimano,9,4.05,36,46,2.062453715150792e-63,False,True,True,False,False,False,False,,,False,5.041481579707448,1.5102414193341591,False,False,True
Shimano,Shimano Ultegra 11-Speed shifter/Deore 11-Speed derailleur/10-Speed cassette,ST-RS685-R,Ultegra,Shimano,11,2.49,drop-bar,right,RD-M4120,Deore,Shimano,11,1.07,True,generic-10-speed,Generic 10-Speed,Generic,10,3.95,,48,3.9747376782380116e-54,False,True,True,False,False,False,False,,,False,5.470552315355382,1.4729515077456614,False,False,True
Shimano,Shimano Ultegra 11-Speed shifter/Deore 11-Speed derailleur/10-Speed cassette,ST-RS685-R,Ultegra,Shimano,11,2.49,drop-bar,right,RD-M4120,Deore,Shimano,11,1.07,True,CS-LG300-10,LinkGlide 10-Speed,Shimano,10,4.05,39,48,2.062453715150792e-63,False,True,True,False,False,False,False,,,False,6.166129781940242,1.5102414193341591,False,False,True
Shimano,Shimano Ultegra 11-Speed shifter/Deore 11-Speed derailleur/10-Speed cassette,ST-RS685-R,Ultegra,Shimano,11,2.49,drop-bar,right,RD-M4120,Deore,Shimano,11,1.07,True,CS-HG-500-10,Shimano 10-Speed,Shimano,10,3.96,,34,5.068164566095465e-55,False,True,True,False,False,False,False,,,False,5.43799341561116,1.4766804989045113,False,False,True
Shimano,Shimano Ultegra 11-Speed shifter/Deore 11-Speed derailleur/10-Speed cassette,ST-RS685-R,Ultegra,Shimano,11,2.49,drop-bar,right,RD-M4120,Deore,Shimano,11,1.07,True,CS-PG-1050-A1,SRAM 10-Speed,SRAM,10,4.05,,36,2.062453715150792e-63,False,True,True,False,False,False,False,,,False,6.1448261817750565,1.5102414193341591,False,False,True
Shimano,Shimano Ultegra 11-Speed shifter/Deore 11-Speed derailleur/11-Speed cassette,ST-RS685-R,Ultegra,Shimano,11,2.49,drop-bar,right,RD-M4120,Deore,Shimano,11,1.07,True,sram-11-speed,SRAM 11-speed,SRAM,11,3.72,,51,1.2192677139201046e-35,False,True,True,False,False,False,False,,,False,5.0903699705133905,1.3871847110921167,True,False,True
Shimano,Shimano Ultegra 11-Speed shifter/Deore 11-Speed derailleur/11-Speed cassette,ST-RS685-R,Ultegra,Shimano,11,2.49,drop-bar,right,RD-M4120,Deore,Shimano,11,1.07,True,shimano-11-speed,Shimano 11-speed,Shimano,11,3.75,,51,7.967909675433325e-38,False,True,True,False,False,False,False,,,False,5.257803384525451,1.398371684568666,True,False,True
Shimano,Shimano Ultegra 11-Speed shifter/Deore 11-Speed derailleur/12-Speed cassette,ST-RS685-R,Ultegra,Shimano,11,2.49,drop-bar,right,RD-M4120,Deore,Shimano,11,1.07,True,CS-PG-1210-A1,Eagle 12-Speed,SRAM,12,3.65,50,52,8.314452164240454e-31,False,True,True,False,False,False,True,,,True,4.670238170234446,1.361081772980168,False,True,True
Shimano,Shimano Ultegra 11-Speed shifter/Deore 11-Speed derailleur/9-Speed cassette,ST-RS685-R,Ultegra,Shimano,11,2.49,drop-bar,right,RD-M5120,Deore,Shimano,11,1.1,True,CS-LG300-9,LinkGlide 9-Speed,Shimano,9,4.05,36,46,7.663813493293496e-54,False,True,True,False,False,False,False,,,False,4.33491275567247,1.4717561022265637,False,False,True
Shimano,Shimano Ultegra 11-Speed shifter/Deore 11-Speed derailleur/10-Speed cassette,ST-RS685-R,Ultegra,Shimano,11,2.49,drop-bar,right,RD-M5120,Deore,Shimano,11,1.1,True,generic-10-speed,Generic 10-Speed,Generic,10,3.95,,48,1.519378344369811e-45,False,True,True,False,False,False,False,,,False,4.647827081398135,1.4354164453814635,False,False,True
Shimano,Shimano Ultegra 11-Speed shifter/Deore 11-Speed derailleur/10-Speed cassette,ST-RS685-R,Ultegra,Shimano,11,2.49,drop-bar,right,RD-M5120,Deore,Shimano,11,1.1,True,CS-LG300-10,LinkGlide 10-Speed,Shimano,10,4.05,39,48,7.663813493293496e-54,False,True,True,False,False,False,False,,,False,5.264378428326063,1.4717561022265637,False,False,True
Shimano,Shimano Ultegra 11-Speed shifter/Deore 11-Speed derailleur/10-Speed cassette,ST-RS685-R,Ultegra,Shimano,11,2.49,drop-bar,right,RD-M5120,Deore,Shimano,11,1.1,True,CS-HG-500-10,Shimano 10-Speed,Shimano,10,3.96,,34,2.4223814754755877e-46,False,True,True,False,False,False,False,,,False,4.619149750361962,1.4390504110659734,False,False,True
Shimano,Shimano Ultegra 11-Speed shifter/Deore 11-Speed derailleur/10-Speed cassette,ST-RS685-R,Ultegra,Shimano,11,2.49,drop-bar,right,RD-M5120,Deore,Shimano,11,1.1,True,CS-PG-1050-A1,SRAM 10-Speed,SRAM,10,4.05,,36,7.663813493293496e-54,False,True,True,False,False,False,False,,,False,5.245530330891133,1.4717561022265637,False,False,True
Shimano,Shimano Ultegra 11-Speed shifter/Deore 11-Speed derailleur/11-Speed cassette,ST-RS685-R,Ultegra,Shimano,11,2.49,drop-bar,right,RD-M5120,Deore,Shimano,11,1.1,True,sram-11-speed,SRAM 11-speed,SRAM,11,3.72,,51,3.4954080604661356e-29,False,True,True,False,False,False,False,,,False,4.283659078995513,1.3518352346377327,True,False,True
Shimano,Shimano Ultegra 11-Speed shifter/Deore 11-Speed derailleur/11-Speed cassette,ST-RS685-R,Ultegra,Shimano,11,2.49,drop-bar,right,RD-M5120,Deore,Shimano,11,1.1,True,shimano-11-speed,Shimano 11-speed,Shimano,11,3.75,,51,4.209855071771142e-31,False,True,True,False,False,False,False,,,False,4.432070853699591,1.3627371316912629,True,False,True
Shimano,Shimano Ultegra 11-Speed shifter/Deore 11-Speed derailleur/12-Speed cassette,ST-RS685-R,Ultegra,Shimano,11,2.49,drop-bar,right,RD-M5120,Deore,Shimano,11,1.1,True,CS-PG-1210-A1,Eagle 12-Speed,SRAM,12,3.65,50,52,5.906562070623234e-25,False,True,True,False,False,False,True,,,True,3.9109792403861867,1.3263974748461624,False,True,True
Shimano,Shimano Ultegra 11-Speed shifter/Deore 12-Speed derailleur/9-Speed cassette,ST-RS685-R,Ultegra,Shimano,11,2.49,drop-bar,right,RD-M6100,Deore,Shimano,12,1.07,False,CS-LG300-9,LinkGlide 9-Speed,Shimano,9,4.05,36,46,2.3194878470117752e-64,False,True,True,False,False,False,False,,,False,3.8422139605863967,1.5138895866764344,False,False,True
Shimano,Shimano Ultegra 11-Speed shifter/Deore 12-Speed derailleur/10-Speed cassette,ST-RS685-R,Ultegra,Shimano,11,2.49,drop-bar,right,RD-M6100,Deore,Shimano,12,1.07,False,generic-10-speed,Generic 10-Speed,Generic,10,3.95,,48,5.571980817109731e-55,False,True,True,False,False,False,False,,,False,4.028154631053301,1.4765095968819546,False,False,True
Shimano,Shimano Ultegra 11-Speed shifter/Deore 12-Speed derailleur/10-Speed cassette,ST-RS685-R,Ultegra,Shimano,11,2.49,drop-bar,right,RD-M6100,Deore,Shimano,12,1.07,False,CS-LG300-10,LinkGlide 10-Speed,Shimano,10,4.05,39,48,2.3194878470117752e-64,False,True,True,False,False,False,False,,,False,4.519527475453058,1.5138895866764344,False,False,True
Shimano,Shimano Ultegra 11-Speed shifter/Deore 12-Speed derailleur/10-Speed cassette,ST-RS685-R,Ultegra,Shimano,11,2.49,drop-bar,right,RD-M6100,Deore,Shimano,12,1.07,False,CS-HG-500-10,Shimano 10-Speed,Shimano,10,3.96,,34,6.9526312557583825e-56,False,True,True,False,False,False,False,,,False,4.00197425181502,1.4802475958614025,False,False,True
Shimano,Shimano Ultegra 11-Speed shifter/Deore 12-Speed derailleur/10-Speed cassette,ST-RS685-R,Ultegra,Shimano,11,2.49,drop-bar,right,RD-M6100,Deore,Shimano,12,1.07,False,CS-PG-1050-A1,SRAM 10-Speed,SRAM,10,4.05,,36,2.3194878470117752e-64,False,True,True,False,False,False,False,,,False,4.505042628015314,1.5138895866764344,False,False,True
Shimano,Shimano Ultegra 11-Speed shifter/Deore 12-Speed derailleur/11-Speed cassette,ST-RS685-R,Ultegra,Shimano,11,2.49,drop-bar,right,RD-M6100,Deore,Shimano,12,1.07,False,sram-11-speed,SRAM 11-speed,SRAM,11,3.72,,51,2.7466906064491208e-36,False,True,True,False,False,False,False,,,False,3.7468873806216427,1.390535620354651,True,False,True
Shimano,Shimano Ultegra 11-Speed shifter/Deore 12-Speed derailleur/11-Speed cassette,ST-RS685-R,Ultegra,Shimano,11,2.49,drop-bar,right,RD-M6100,Deore,Shimano,12,1.07,False,shimano-11-speed,Shimano 11-speed,Shimano,11,3.75,,51,1.691613483346282e-38,False,True,True,False,False,False,False,,,False,3.864161937940947,1.4017496172929949,True,False,True
Shimano,Shimano Ultegra 11-Speed shifter/Deore 12-Speed derailleur/12-Speed cassette,ST-RS685-R,Ultegra,Shimano,11,2.49,drop-bar,right,RD-M6100,Deore,Shimano,12,1.07,False,CS-PG-1210-A1,Eagle 12-Speed,SRAM,12,3.65,50,52,2.1445098962610055e-31,False,True,True,False,False,False,False,,,False,3.4470459524714445,1.3643696274985149,False,True,True
Shimano,Shimano Ultegra 11-Speed shifter/GRX 10-Speed derailleur/9-Speed cassette,ST-RS685-R,Ultegra,Shimano,11,2.49,drop-bar,right,RD-RX400,GRX,Shimano,10,1.45,True,CS-LG300-9,LinkGlide 9-Speed,Shimano,9,4.05,36,46,0.0022771788125137494,False,True,True,False,False,False,False,False,,False,1.3935319385550755,1.1233748380943085,False,False,True
Shimano,Shimano Ultegra 11-Speed shifter/GRX 10-Speed derailleur/10-Speed cassette,ST-RS685-R,Ultegra,Shimano,11,2.49,drop-bar,right,RD-RX400,GRX,Shimano,10,1.45,True,generic-10-speed,Generic 10-Speed,Generic,10,3.95,,48,0.038643102122289476,False,True,False,False,False,False,False,,,False,1.0583551125315336,1.0956371877709923,False,False,True
Shimano,Shimano Ultegra 11-Speed shifter/GRX 10-Speed derailleur/10-Speed cassette,ST-RS685-R,Ultegra,Shimano,11,2.49,drop-bar,right,RD-RX400,GRX,Shimano,10,1.45,True,CS-LG300-10,LinkGlide 10-Speed,Shimano,10,4.05,39,48,0.0022771788125137494,False,True,True,False,False,False,True,False,,False,1.791300779498803,1.1233748380943085,False,False,True
Shimano,Shimano Ultegra 11-Speed shifter/GRX 10-Speed derailleur/10-Speed cassette,ST-RS685-R,Ultegra,Shimano,11,2.49,drop-bar,right,RD-RX400,GRX,Shimano,10,1.45,True,CS-HG-500-10,Shimano 10-Speed,Shimano,10,3.96,,34,0.030286871321200993,False,True,False,False,False,False,False,,,False,1.0187221578099122,1.098410952803324,False,False,True
Shimano,Shimano Ultegra 11-Speed shifter/GRX 10-Speed derailleur/10-Speed cassette,ST-RS685-R,Ultegra,Shimano,11,2.49,drop-bar,right,RD-RX400,GRX,Shimano,10,1.45,True,CS-PG-1050-A1,SRAM 10-Speed,SRAM,10,4.05,,36,0.0022771788125137494,False,True,True,False,False,False,False,,,False,1.768663729227625,1.1233748380943085,False,False,True
Shimano,Shimano Ultegra 11-Speed shifter/GRX 10-Speed derailleur/11-Speed cassette,ST-RS685-R,Ultegra,Shimano,11,2.49,drop-bar,right,RD-RX400,GRX,Shimano,10,1.45,True,sram-11-speed,SRAM 11-speed,SRAM,11,3.72,,51,0.8460920935791114,False,False,False,False,False,False,False,,,False,0.10553824177869851,1.031840592027365,True,False,False
Shimano,Shimano Ultegra 11-Speed shifter/GRX 10-Speed derailleur/11-Speed cassette,ST-RS685-R,Ultegra,Shimano,11,2.49,drop-bar,right,RD-RX400,GRX,Shimano,10,1.45,True,shimano-11-speed,Shimano 11-speed,Shimano,11,3.75,,51,0.9195932029303722,False,False,False,False,False,False,False,,,False,0.27925212627584123,1.0401618871243599,True,False,False
Shimano,Shimano Ultegra 11-Speed shifter/GRX 10-Speed derailleur/12-Speed cassette,ST-RS685-R,Ultegra,Shimano,11,2.49,drop-bar,right,RD-RX400,GRX,Shimano,10,1.45,True,CS-PG-1210-A1,Eagle 12-Speed,SRAM,12,3.65,50,52,0.3774716732556475,False,False,False,False,False,False,True,True,,True,0.0,1.0124242368010434,False,True,True
Shimano,Shimano Ultegra 11-Speed shifter/Tiagra 4600 10-Speed derailleur/9-Speed cassette,ST-RS685-R,Ultegra,Shimano,11,2.49,drop-bar,right,RD-4601-SS,Tiagra 4600,Shimano,10,1.67,True,CS-LG300-9,LinkGlide 9-Speed,Shimano,9,4.05,36,46,0.016863714828738025,False,True,False,False,False,False,True,,,True,0.8179353881054096,0.9699199149109636,False,False,True
Shimano,Shimano Ultegra 11-Speed shifter/Tiagra 4600 10-Speed derailleur/10-Speed cassette,ST-RS685-R,Ultegra,Shimano,11,2.49,drop-bar,right,RD-4601-SS,Tiagra 4600,Shimano,10,1.67,True,generic-10-speed,Generic 10-Speed,Generic,10,3.95,,48,0.0012002233779760305,False,True,False,False,False,False,False,,,False,0.9103681719553076,0.9459712750366189,False,False,True
Shimano,Shimano Ultegra 11-Speed shifter/Tiagra 4600 10-Speed derailleur/10-Speed cassette,ST-RS685-R,Ultegra,Shimano,11,2.49,drop-bar,right,RD-4601-SS,Tiagra 4600,Shimano,10,1.67,True,CS-LG300-10,LinkGlide 10-Speed,Shimano,10,4.05,39,48,0.016863714828738025,False,True,False,False,False,False,True,,,True,0.9962036555631617,0.9699199149109636,False,False,True
Shimano,Shimano Ultegra 11-Speed shifter/Tiagra 4600 10-Speed derailleur/10-Speed cassette,ST-RS685-R,Ultegra,Shimano,11,2.49,drop-bar,right,RD-4601-SS,Tiagra 4600,Shimano,10,1.67,True,CS-HG-500-10,Shimano 10-Speed,Shimano,10,3.96,,34,0.0016109826500827742,False,True,False,False,False,False,False,,,False,1.0465891691914972,0.9483661390240533,False,False,True
Shimano,Shimano Ultegra 11-Speed shifter/Tiagra 4600 10-Speed derailleur/10-Speed cassette,ST-RS685-R,Ultegra,Shimano,11,2.49,drop-bar,right,RD-4601-SS,Tiagra 4600,Shimano,10,1.67,True,CS-PG-1050-A1,SRAM 10-Speed,SRAM,10,4.05,,36,0.016863714828738025,False,True,False,False,False,False,False,,,False,1.008843729613705,0.9699199149109636,False,False,True
Shimano,Shimano Ultegra 11-Speed shifter/Tiagra 4600 10-Speed derailleur/11-Speed cassette,ST-RS685-R,Ultegra,Shimano,11,2.49,drop-bar,right,RD-4601-SS,Tiagra 4600,Shimano,10,1.67,True,sram-11-speed,SRAM 11-speed,SRAM,11,3.72,,51,2.081609480110015e-07,False,True,True,False,False,False,False,,,False,1.8916081559223157,0.8908894033256259,True,False,True
Shimano,Shimano Ultegra 11-Speed shifter/Tiagra 4600 10-Speed derailleur/11-Speed cassette,ST-RS685-R,Ultegra,Shimano,11,2.49,drop-bar,right,RD-4601-SS,Tiagra 4600,Shimano,10,1.67,True,shimano-11-speed,Shimano 11-speed,Shimano,11,3.75,,51,7.927262719424465e-07,False,True,True,False,False,False,False,,,False,1.7703049181561825,0.8980739952879293,True,False,True
Shimano,Shimano Ultegra 11-Speed shifter/Tiagra 4600 10-Speed derailleur/12-Speed cassette,ST-RS685-R,Ultegra,Shimano,11,2.49,drop-bar,right,RD-4601-SS,Tiagra 4600,Shimano,10,1.67,True,CS-PG-1210-A1,Eagle 12-Speed,SRAM,12,3.65,50,52,7.194894876364146e-09,False,True,True,False,False,True,True,,,True,2.0961250347765388,0.8741253554135845,False,True,True
Shimano,Shimano Ultegra 11-Speed shifter/Ultegra 9-Speed derailleur/9-Speed cassette,ST-RS685-R,Ultegra,Shimano,11,2.49,drop-bar,right,RD-6500,Ultegra,Shimano,9,1.64,True,CS-LG300-9,LinkGlide 9-Speed,Shimano,9,4.05,36,46,0.11535358644128488,False,False,False,False,False,False,True,,,True,0.9143216649577328,0.9929075502097335,False,False,True
Shimano,Shimano Ultegra 11-Speed shifter/Ultegra 9-Speed derailleur/10-Speed cassette,ST-RS685-R,Ultegra,Shimano,11,2.49,drop-bar,right,RD-6500,Ultegra,Shimano,9,1.64,True,generic-10-speed,Generic 10-Speed,Generic,10,3.95,,48,0.01453081409124859,False,True,True,False,False,False,False,,,False,1.5633920626111113,0.9683913144020859,False,False,True
Shimano,Shimano Ultegra 11-Speed shifter/Ultegra 9-Speed derailleur/10-Speed cassette,ST-RS685-R,Ultegra,Shimano,11,2.49,drop-bar,right,RD-6500,Ultegra,Shimano,9,1.64,True,CS-LG300-10,LinkGlide 10-Speed,Shimano,10,4.05,39,48,0.11535358644128488,False,False,True,False,False,False,True,,,True,2.422071568401081,0.9929075502097335,False,False,True
Shimano,Shimano Ultegra 11-Speed shifter/Ultegra 9-Speed derailleur/10-Speed cassette,ST-RS685-R,Ultegra,Shimano,11,2.49,drop-bar,right,RD-6500,Ultegra,Shimano,9,1.64,True,CS-HG-500-10,Shimano 10-Speed,Shimano,10,3.96,,34,0.018426347061788206,False,True,True,False,False,False,False,,,False,1.6833116339233605,0.9708429379828506,False,False,True
Shimano,Shimano Ultegra 11-Speed shifter/Ultegra 9-Speed derailleur/10-Speed cassette,ST-RS685-R,Ultegra,Shimano,11,2.49,drop-bar,right,RD-6500,Ultegra,Shimano,9,1.64,True,CS-PG-1050-A1,SRAM 10-Speed,SRAM,10,4.05,,36,0.11535358644128488,False,False,True,False,False,False,False,,,False,2.5146462243896446,0.9929075502097335,False,False,True
Shimano,Shimano Ultegra 11-Speed shifter/Ultegra 9-Speed derailleur/11-Speed cassette,ST-RS685-R,Ultegra,Shimano,11,2.49,drop-bar,right,RD-6500,Ultegra,Shimano,9,1.64,True,sram-11-speed,SRAM 11-speed,SRAM,11,3.72,,51,8.861994321743037e-06,False,True,True,False,False,False,False,,,False,2.1580038155851082,0.9120039720444961,True,False,True
Shimano,Shimano Ultegra 11-Speed shifter/Ultegra 9-Speed derailleur/11-Speed cassette,ST-RS685-R,Ultegra,Shimano,11,2.49,drop-bar,right,RD-6500,Ultegra,Shimano,9,1.64,True,shimano-11-speed,Shimano 11-speed,Shimano,11,3.75,,51,2.88397084839788e-05,False,True,True,False,False,False,False,,,False,2.377923091912931,0.9193588427867904,True,False,True
Shimano,Shimano Ultegra 11-Speed shifter/Ultegra 9-Speed derailleur/12-Speed cassette,ST-RS685-R,Ultegra,Shimano,11,2.49,drop-bar,right,RD-6500,Ultegra,Shimano,9,1.64,True,CS-PG-1210-A1,Eagle 12-Speed,SRAM,12,3.65,50,52,4.37833270568954e-07,False,True,True,False,False,False,True,,,True,1.6225939405558443,0.8948426069791426,False,True,True
Shimano,Shimano Ultegra 11-Speed shifter/Ultegra RX 11-Speed derailleur/9-Speed cassette,ST-RS685-R,Ultegra,Shimano,11,2.49,drop-bar,right,RD-RX800,Ultegra RX,Shimano,11,1.51,True,CS-LG300-9,LinkGlide 9-Speed,Shimano,9,4.05,36,46,0.1715929632142994,False,False,False,False,False,False,True,,,True,0.6803575854611029,1.0758709306825232,False,False,True
Shimano,Shimano Ultegra 11-Speed shifter/Ultegra RX 11-Speed derailleur/10-Speed cassette,ST-RS685-R,Ultegra,Shimano,11,2.49,drop-bar,right,RD-RX800,Ultegra RX,Shimano,11,1.51,True,generic-10-speed,Generic 10-Speed,Generic,10,3.95,,48,0.6707039048116616,False,False,False,False,False,False,False,,,False,0.12980685023750102,1.0493062163446831,False,False,False
Shimano,Shimano Ultegra 11-Speed shifter/Ultegra RX 11-Speed derailleur/10-Speed cassette,ST-RS685-R,Ultegra,Shimano,11,2.49,drop-bar,right,RD-RX800,Ultegra RX,Shimano,11,1.51,True,CS-LG300-10,LinkGlide 10-Speed,Shimano,10,4.05,39,48,0.1715929632142994,False,False,False,False,False,False,True,,,True,0.8306991765102197,1.0758709306825232,False,False,True
Shimano,Shimano Ultegra 11-Speed shifter/Ultegra RX 11-Speed derailleur/10-Speed cassette,ST-RS685-R,Ultegra,Shimano,11,2.49,drop-bar,right,RD-RX800,Ultegra RX,Shimano,11,1.51,True,CS-HG-500-10,Shimano 10-Speed,Shimano,10,3.96,,34,0.6034997895699528,False,False,False,False,False,False,False,,,False,0.0773786168176734,1.0519626877784671,False,False,False
Shimano,Shimano Ultegra 11-Speed shifter/Ultegra RX 11-Speed derailleur/10-Speed cassette,ST-RS685-R,Ultegra,Shimano,11,2.49,drop-bar,right,RD-RX800,Ultegra RX,Shimano,11,1.51,True,CS-PG-1050-A1,SRAM 10-Speed,SRAM,10,4.05,,36,0.1715929632142994,False,False,False,False,False,False,False,,,False,0.8114108013947013,1.0758709306825232,False,False,False
